sRNA	mRNA	RF_Score	Class
psrr1	ssr3122	0.48579	0
isar1	slr0503	0.48577	0
psrr1	sll1173	0.48577	0
psrr1	slr1195	0.48572	0
psrr1	ssl0563	0.48568	0
psrr1	slr1378	0.48559	0
psrr1	sll1697	0.48553	0
psrr1	sll0397	0.48551	0
psrr1	sll0922	0.48551	0
psrr1	sll1716	0.48548	0
psrr1	slr1512	0.48546	0
isar1	sll0668	0.48535	0
psrr1	sll0682	0.48535	0
isar1	sll0686	0.4853	0
psrr1	slr0613	0.48529	0
psrr1	slr0572	0.48527	0
psrr1	sll1071	0.48522	0
psrr1	slr0594	0.48522	0
psrr1	sll1557	0.48505	0
psrr1	slr0040	0.48505	0
psrr1	slr0491	0.485	0
psrr1	slr1494	0.48493	0
psrr1	slr1747	0.48492	0
psrr1	sll1247	0.48487	0
psrr1	slr0935	0.48485	0
psrr1	sll0310	0.48478	0
psrr1	slr0212	0.48475	0
psrr1	sll1694	0.48473	0
isar1	sll1746	0.48469	0
psrr1	slr1348	0.48465	0
psrr1	slr0926	0.48462	0
isar1	slr2077	0.48456	0
psrr1	slr0041	0.48455	0
isar1	sll1563	0.48449	0
isar1	ssl1792	0.48449	0
psrr1	slr1138	0.48449	0
psrr1	slr0082	0.48447	0
psrr1	sll0597	0.48446	0
isar1	sll0063a	0.48434	0
psrr1	slr0626	0.48432	0
psrr1	slr1116	0.48429	0
isar1	smr0011	0.48428	0
isar1	ssl0438	0.48423	0
psrr1	slr0012	0.4842	0
psrr1	ssl1690	0.48418	0
psrr1	slr1652	0.48417	0
psrr1	sll0804	0.4841	0
psrr1	ssl2162	0.4841	0
psrr1	sll1920	0.48409	0
psrr1	sll1193	0.48405	0
psrr1	slr2095	0.48403	0
isar1	sll1532	0.48398	0
psrr1	slr1250	0.48395	0
psrr1	slr0236	0.48394	0
psrr1	sll0783	0.48391	0
psrr1	ssr2857	0.48388	0
psrr1	sll0499	0.48386	0
psrr1	sll1024	0.48386	0
psrr1	slr0016	0.48378	0
psrr1	slr1572	0.48378	0
psrr1	sll0775	0.48376	0
psrr1	sll0943	0.48376	0
psrr1	ssl3573	0.48373	0
isar1	ssl0312	0.4837	0
isar1	slr1339	0.48369	0
psrr1	slr1875	0.48369	0
psrr1	ssl1633	0.48368	0
psrr1	sll1869	0.48365	0
psrr1	sll1205	0.48363	0
psrr1	slr1619	0.48363	0
isar1	sll0777	0.48358	0
psrr1	sll1696	0.4835	0
psrr1	slr0915	0.48347	0
psrr1	slr0416	0.48344	0
psrr1	sll1432	0.48338	0
isar1	sll1982	0.48337	0
psrr1	slr1879	0.48335	0
psrr1	slr1932	0.48335	0
psrr1	sll1660	0.4833	0
psrr1	sll1261	0.48329	0
psrr1	sll0933	0.48327	0
psrr1	slr0302	0.4832	0
isar1	sll1028	0.48317	0
psrr1	slr0611	0.48317	0
psrr1	slr0384	0.48316	0
psrr1	slr0907	0.48316	0
psrr1	ssr0759	0.48316	0
psrr1	slr0835	0.48309	0
psrr1	ssr0256	0.48308	0
psrr1	slr0401	0.48307	0
psrr1	sll0421	0.48305	0
psrr1	sll1890	0.48304	0
psrr1	slr1148	0.48295	0
isar1	sll1029	0.48292	0
psrr1	slr0376	0.48291	0
psrr1	slr0442	0.48279	0
psrr1	sll1293	0.48275	0
psrr1	slr0746	0.48275	0
psrr1	slr1251	0.48274	0
isar1	slr0287	0.48269	0
psrr1	sll0267	0.48265	0
psrr1	slr1277	0.48264	0
psrr1	sll0160	0.48256	0
psrr1	slr0615	0.48252	0
psrr1	sll1543	0.48246	0
psrr1	sll0926	0.4824	0
psrr1	slr1417	0.48237	0
psrr1	slr0844	0.4822	0
isar1	slr1704	0.48218	0
psrr1	ssr2153	0.48217	0
psrr1	slr0269	0.48212	0
psrr1	slr1886	0.48209	0
isar1	sll0441	0.48205	0
psrr1	slr2104	0.482	0
psrr1	sll1356	0.48199	0
isar1	slr1859	0.48189	0
psrr1	slr0806	0.48185	0
psrr1	slr0457	0.48184	0
isar1	ssl2982	0.4818	0
psrr1	slr0662	0.48176	0
psrr1	slr1577	0.48175	0
isar1	slr1618	0.48173	0
psrr1	slr0072	0.48169	0
psrr1	sll1308	0.48168	0
psrr1	slr1166	0.48166	0
psrr1	slr0242	0.48161	0
psrr1	sll1736	0.4816	0
psrr1	slr1143	0.4816	0
psrr1	slr1279	0.4816	0
isar1	ssl3335	0.48157	0
psrr1	sll1393	0.48155	0
psrr1	slr0749	0.48151	0
psrr1	ssl3291	0.48143	0
psrr1	slr0537	0.48133	0
psrr1	ssr1155	0.48132	0
psrr1	slr1032	0.48129	0
psrr1	ssr2315	0.48117	0
psrr1	slr1690	0.48113	0
psrr1	sll1321	0.48107	0
psrr1	sll1915	0.48105	0
isar1	ssl2595	0.48104	0
psrr1	slr0878	0.48098	0
psrr1	sll1045	0.48095	0
psrr1	sll1743	0.48094	0
psrr1	sll0156	0.48088	0
psrr1	slr1515	0.48082	0
psrr1	slr1084	0.4808	0
psrr1	slr0265	0.48079	0
isar1	slr0468	0.48073	0
psrr1	slr1134	0.48069	0
isar1	ssr1176	0.48068	0
psrr1	slr1149	0.48068	0
psrr1	slr2123	0.48068	0
psrr1	ssr0332	0.48067	0
isar1	slr1282	0.48065	0
psrr1	slr0957	0.48057	0
isar1	ssl1633	0.48056	0
psrr1	sll0378	0.48056	0
psrr1	sll1757	0.48056	0
psrr1	slr0245	0.48055	0
psrr1	slr1808	0.48054	0
psrr1	slr2082	0.48054	0
psrr1	slr0503	0.48053	0
isar1	slr2116	0.48051	0
psrr1	ssl1533	0.48048	0
isar1	slr1544	0.48047	0
psrr1	slr0327	0.48044	0
psrr1	slr0498	0.4802	0
psrr1	sll0508	0.48019	0
isar1	slr1256	0.48017	0
isar1	ssr1407	0.48016	0
psrr1	slr0962	0.48015	0
isar1	sll1400	0.48009	0
psrr1	sll0823	0.48009	0
isar1	ssl0787	0.48001	0
isar1	sll0776	0.48	0
isar1	slr0055	0.47997	0
psrr1	ssr2551	0.47985	0
psrr1	sll0843	0.47982	0
psrr1	slr1874	0.47981	0
psrr1	slr0404	0.47975	0
psrr1	slr1082	0.47974	0
psrr1	slr1441	0.47973	0
psrr1	sll0596	0.47961	0
psrr1	sll1340	0.47961	0
psrr1	sll0242	0.4796	0
psrr1	slr1288	0.47953	0
psrr1	sll1703	0.47951	0
psrr1	slr0652	0.47949	0
psrr1	slr0868	0.47948	0
psrr1	sll0501	0.47946	0
isar1	slr1678	0.47941	0
psrr1	slr1305	0.47938	0
psrr1	sll0312	0.47929	0
psrr1	slr0638	0.47922	0
psrr1	slr0081	0.47921	0
psrr1	sll1079	0.47912	0
psrr1	slr1705	0.47911	0
psrr1	sll1214	0.47909	0
psrr1	ssl2749	0.47907	0
psrr1	slr1842	0.47902	0
psrr1	ssr1513	0.479	0
psrr1	slr0565	0.47899	0
psrr1	sll1219	0.47895	0
isar1	slr0727	0.4789	0
isar1	ssr3189	0.47888	0
psrr1	slr0020	0.47887	0
psrr1	slr1591	0.47887	0
psrr1	sll0914	0.47882	0
psrr1	sll0947	0.47875	0
psrr1	slr0730	0.47872	0
psrr1	slr2125	0.47871	0
psrr1	slr0530	0.47865	0
isar1	sll1998	0.47862	0
isar1	slr1357	0.47862	0
psrr1	ssr0330	0.47858	0
psrr1	slr1222	0.47852	0
psrr1	slr2027	0.47851	0
psrr1	sll0218	0.47849	0
isar1	sll0008	0.47839	0
isar1	sll1241	0.47839	0
psrr1	slr1647	0.47835	0
psrr1	sll0083	0.47833	0
psrr1	sll1157	0.47828	0
psrr1	sll0337	0.47818	0
psrr1	slr0449	0.47816	0
isar1	slr0111	0.47796	0
isar1	slr0913	0.47796	0
psrr1	slr0309	0.47788	0
psrr1	slr1146	0.47787	0
psrr1	slr1913	0.47784	0
isar1	slr0099	0.47778	0
isar1	slr1001	0.47769	0
psrr1	ssl1464	0.47768	0
psrr1	slr1237	0.47763	0
psrr1	sll0578	0.47759	0
psrr1	sll1333	0.47757	0
psrr1	sll0063	0.47756	0
psrr1	smr0004	0.47756	0
psrr1	slr0579	0.47751	0
psrr1	slr0120	0.47746	0
psrr1	slr1594	0.47735	0
psrr1	ssl3364	0.47734	0
psrr1	slr1763	0.47728	0
psrr1	slr0324	0.47727	0
psrr1	sll0284	0.47724	0
psrr1	sml0008	0.47723	1
psrr1	sll0522	0.47722	0
psrr1	slr0596	0.47721	0
psrr1	slr1000	0.47717	0
psrr1	slr1827	0.47715	0
isar1	slr1863	0.47711	0
psrr1	slr1298	0.47708	0
psrr1	sll0640	0.47703	0
isar1	ssr3465	0.47701	0
psrr1	slr0865	0.47699	0
psrr1	slr1869	0.47697	0
psrr1	slr1203	0.47693	0
psrr1	slr1768	0.47692	0
psrr1	slr0346	0.47679	0
psrr1	slr2079	0.47675	0
psrr1	slr0906	0.4767	0
psrr1	slr2010	0.47668	0
psrr1	ssl1255	0.47666	0
isar1	slr1006	0.47661	0
psrr1	slr1829	0.47658	0
psrr1	slr1983	0.47654	0
psrr1	slr1764	0.47645	0
psrr1	sll0689	0.47644	0
psrr1	slr0593	0.47643	0
isar1	slr1283	0.47637	0
psrr1	slr1081	0.47637	0
isar1	sll0563	0.47636	0
psrr1	slr2018	0.47636	0
psrr1	slr1406	0.47634	0
isar1	ssr0817	0.47628	0
psrr1	slr1163	0.47625	0
psrr1	ssr1391	0.47623	0
isar1	ssl2789	0.47621	0
psrr1	sll1959	0.47616	0
psrr1	slr1045	0.47607	0
psrr1	slr1835	0.47601	0
psrr1	slr0642	0.47587	0
psrr1	sll0798	0.47583	0
psrr1	sll0738	0.47577	0
isar1	slr0518	0.47571	0
psrr1	slr0649	0.47563	0
psrr1	sll1600	0.47552	0
psrr1	slr1369	0.47552	0
psrr1	slr0701	0.47548	0
psrr1	slr1376	0.47545	0
psrr1	slr1118	0.4753	0
psrr1	slr0378	0.47528	0
psrr1	sll0872	0.47526	0
isar1	slr2037	0.4752	0
psrr1	slr0949	0.4752	0
psrr1	slr1290	0.47519	0
psrr1	ssr1698	0.47519	0
psrr1	slr0862	0.47514	0
isar1	sll0431	0.47511	0
isar1	sll1397	0.47511	0
psrr1	sll1057	0.47496	0
psrr1	slr2008	0.47492	0
psrr1	slr1598	0.47484	0
psrr1	slr2042	0.47474	0
isar1	sll0371	0.47473	0
isar1	sll1203	0.47466	0
psrr1	sll0905	0.47462	0
psrr1	slr1899	0.47461	0
isar1	slr0871	0.47454	0
psrr1	slr1293	0.47453	0
psrr1	slr1023	0.47452	0
isar1	slr1682	0.47441	0
psrr1	sll0094	0.47439	0
psrr1	sll0789	0.47439	0
psrr1	sll0535	0.47436	0
psrr1	sll1028	0.47435	0
psrr1	slr1530	0.47432	0
isar1	slr1778	0.4743	0
psrr1	sll1874	0.47425	0
psrr1	slr0152	0.47424	0
psrr1	slr1398	0.47421	0
psrr1	slr0697	0.47414	0
psrr1	slr1077	0.47414	0
psrr1	sll1411	0.47406	0
psrr1	slr1085	0.47406	0
psrr1	sll1734	0.47402	0
psrr1	slr2083	0.47395	0
psrr1	slr0377	0.47392	0
psrr1	sll1170	0.47391	0
psrr1	sll1540	0.47391	0
psrr1	ssl2874	0.47383	0
psrr1	sll0451	0.47381	0
psrr1	sll1187	0.47365	0
psrr1	slr1880	0.47365	0
psrr1	ssl1520	0.47362	0
isar1	ssl2922	0.47361	0
psrr1	sll0257	0.47359	0
psrr1	sll0095	0.47358	0
psrr1	sll0686	0.47357	0
psrr1	ssl2559	0.47357	0
psrr1	slr0338	0.47352	0
psrr1	sll1442	0.4735	0
psrr1	ssl2717	0.47341	0
psrr1	slr1185	0.47329	0
psrr1	slr1025	0.47327	0
psrr1	slr0729	0.47324	0
psrr1	sll1695	0.4732	0
psrr1	sll1969	0.47315	0
isar1	slr2128	0.47313	0
psrr1	sll1154	0.47312	0
psrr1	sll1522	0.47312	0
psrr1	sll0383	0.47307	0
psrr1	slr0798	0.47302	0
psrr1	slr1150	0.47298	0
isar1	slr2126	0.47296	0
psrr1	sll0099	0.47295	0
psrr1	sll1359	0.47288	0
psrr1	ssl0738	0.47288	0
psrr1	ssl3382	0.47287	0
isar1	slr0393	0.4728	0
psrr1	slr1612	0.4727	0
psrr1	sll0790	0.47269	0
psrr1	sll1030	0.47267	0
psrr1	slr0574	0.47264	0
psrr1	slr1674	0.47253	0
psrr1	ssl1417	0.47238	0
psrr1	slr1004	0.47225	0
psrr1	sll0944	0.47224	0
isar1	ssr1951	0.47222	0
psrr1	sll0047	0.4722	0
psrr1	slr1972	0.47219	0
isar1	ssl3451	0.47217	0
isar1	slr0230	0.47216	0
isar1	slr0704	0.47216	0
psrr1	sll1155	0.47206	0
psrr1	slr0317	0.47194	0
psrr1	slr2006	0.47194	0
psrr1	sll1954	0.47186	0
isar1	sll1062	0.47185	0
isar1	slr1522	0.47184	0
psrr1	slr1418	0.47174	0
psrr1	sll1471	0.47168	0
psrr1	sll1562	0.47168	0
psrr1	sll1746	0.47167	0
psrr1	slr1846	0.47166	0
psrr1	slr1062	0.47158	0
psrr1	sll0742	0.47141	0
psrr1	sll0519	0.47138	0
psrr1	sll0838	0.47119	0
psrr1	sll0744	0.47113	0
psrr1	slr0060	0.47111	0
psrr1	slr1229	0.47108	0
psrr1	sll1147	0.47103	0
psrr1	sll1670	0.47103	0
psrr1	sll0462	0.47101	0
isar1	sll0767	0.4708	0
psrr1	sll1608	0.47078	0
psrr1	sll0650	0.47075	0
psrr1	slr1353	0.47072	0
psrr1	slr1999	0.47067	0
psrr1	slr1050	0.47064	0
psrr1	slr1930	0.47064	0
psrr1	slr1440	0.47059	0
isar1	slr0870	0.47045	0
psrr1	slr1489	0.47044	0
psrr1	sll0739	0.47039	0
psrr1	ssr0692	0.47036	0
psrr1	slr1168	0.47035	0
psrr1	sll0521	0.47025	0
psrr1	slr0144	0.47024	0
isar1	ssr1527	0.47023	0
psrr1	sll0237	0.47018	0
psrr1	sll0733	0.47011	0
psrr1	slr1692	0.47007	0
psrr1	slr1407	0.47001	0
psrr1	slr0856	0.47	0
isar1	slr0171	0.46999	0
psrr1	ssr1528	0.46991	0
psrr1	sll1451	0.46981	0
psrr1	slr0204	0.46977	0
psrr1	ssr0390	0.46976	0
psrr1	slr1623	0.46974	0
psrr1	sll0716	0.46972	0
psrr1	slr1120	0.46971	0
isar1	slr1074	0.46968	0
psrr1	sll1704	0.46966	0
psrr1	slr0900	0.46966	0
psrr1	sll1572	0.4696	0
psrr1	sll0567	0.46959	0
psrr1	sll2007	0.46959	0
isar1	sll1702	0.46957	0
isar1	slr0857	0.46954	0
isar1	slr0771	0.46952	0
psrr1	sll1270	0.4695	0
psrr1	slr1192	0.46949	0
psrr1	slr1638	0.46948	0
psrr1	slr1588	0.46947	0
psrr1	ssl1300	0.46934	0
psrr1	sll0787	0.46932	0
psrr1	ssr3307	0.46931	0
isar1	sll1439	0.46921	0
psrr1	slr1813	0.46918	0
isar1	sll1613	0.4691	0
psrr1	sll0477	0.4689	0
psrr1	slr2052	0.46889	0
psrr1	slr0903	0.4688	0
isar1	sll1239	0.46879	0
psrr1	slr0291	0.46872	0
psrr1	sll1755	0.46871	0
psrr1	slr1541	0.46871	0
psrr1	sll1367	0.46869	0
psrr1	ssr1399	0.46866	0
psrr1	slr0952	0.46863	0
psrr1	sll1693	0.46855	0
psrr1	slr0229	0.46851	0
psrr1	sll1200	0.4685	0
psrr1	sll2005	0.46849	0
psrr1	slr0239	0.46847	0
psrr1	sll0588	0.46839	0
psrr1	sll0868	0.46839	0
isar1	sll1503	0.46836	0
psrr1	slr0944	0.46835	0
psrr1	slr1024	0.46832	0
psrr1	sll0721	0.46831	0
psrr1	slr0784	0.46826	0
psrr1	ssl2250	0.46824	0
psrr1	slr2143	0.46819	0
psrr1	sll1453	0.46803	0
psrr1	slr1184	0.4679	0
psrr1	slr1866	0.46788	0
psrr1	slr0299	0.46787	0
isar1	slr1068	0.46785	0
isar1	slr0352	0.46784	0
psrr1	slr1307	0.46783	0
psrr1	sll0021	0.46782	0
psrr1	slr1282	0.46774	0
psrr1	sll2011	0.46771	0
psrr1	ssr2142	0.46769	0
psrr1	slr1395	0.46764	0
psrr1	sll0481	0.46757	0
psrr1	sll1441	0.46749	0
isar1	slr1162	0.46748	0
psrr1	sll0328	0.46748	0
psrr1	slr0303	0.46738	0
psrr1	sll0735	0.46734	0
psrr1	slr1809	0.46729	0
isar1	sll1930	0.46727	0
psrr1	ssr2227	0.46727	0
psrr1	sll0355	0.46724	0
psrr1	ssr1951	0.46712	0
psrr1	sll0696	0.46711	0
isar1	sll0678	0.46709	0
psrr1	slr0790	0.46688	0
psrr1	slr0445	0.46687	0
psrr1	slr1871	0.46687	0
psrr1	slr1596	0.46684	0
psrr1	slr1450	0.46678	0
psrr1	slr1585	0.46677	0
isar1	sll0288	0.46668	0
isar1	sll1061	0.46668	0
psrr1	sll0780	0.46665	0
psrr1	slr0408	0.4666	0
psrr1	slr0869	0.46658	0
psrr1	slr0801	0.46654	0
isar1	slr0460	0.46647	0
isar1	ssl1426	0.46644	0
psrr1	sll1726	0.46641	0
isar1	sll0671	0.46629	0
psrr1	sll1814	0.46627	0
psrr1	slr1139	0.46605	0
psrr1	sll0552	0.46601	0
psrr1	sll1739	0.46595	0
psrr1	ssl2598	0.46591	0
psrr1	sll1612	0.4658	0
isar1	slr1075	0.46574	0
psrr1	sll1687	0.46567	0
psrr1	sll0609	0.46564	0
psrr1	slr1034	0.46563	0
psrr1	ssl3692	0.46562	0
psrr1	sll1169	0.46559	0
psrr1	slr0522	0.46559	0
psrr1	slr0770	0.46558	0
psrr1	slr1575	0.46553	0
isar1	sll0283	0.46551	0
psrr1	slr0748	0.46546	0
psrr1	sll0247	0.46533	0
psrr1	slr1028	0.46533	0
psrr1	sll0005	0.46526	0
psrr1	slr0795	0.46517	0
psrr1	sll1606	0.46509	0
psrr1	slr0395	0.46501	0
psrr1	ssl1004	0.46501	0
psrr1	slr0980	0.46496	0
psrr1	sll0174	0.46495	0
psrr1	slr1232	0.46493	0
psrr1	sll0442	0.4649	0
isar1	sll1408	0.46482	0
psrr1	sll0736	0.46469	0
isar1	sll1805	0.46464	0
psrr1	ssl2733	0.46463	0
psrr1	slr1420	0.46461	0
psrr1	ssr2009	0.46459	0
psrr1	ssr3467	0.46459	0
isar1	sll0201	0.46455	0
isar1	sll0700	0.46455	0
isar1	sll1257	0.46455	0
isar1	sll1437	0.46455	0
isar1	sll1984	0.46455	0
isar1	slr1716	0.46455	0
isar1	slr1937	0.46455	0
isar1	slr2113	0.46455	0
psrr1	sll0737	0.46443	0
psrr1	sll1292	0.46438	0
psrr1	ssr2708	0.46435	0
psrr1	slr1977	0.46433	0
psrr1	slr1037	0.46425	0
psrr1	slr0023	0.4642	0
psrr1	slr1731	0.46418	0
psrr1	slr1416	0.46417	0
psrr1	slr1566	0.46414	0
psrr1	sll1902	0.4641	0
psrr1	sll0262	0.46407	0
isar1	sll0658	0.46401	0
psrr1	sll0360	0.46401	0
psrr1	sll1150	0.46401	0
isar1	slr0106	0.46396	0
isar1	slr0664	0.46395	0
psrr1	slr2119	0.46393	0
psrr1	sll0832	0.46391	0
psrr1	slr0210	0.46388	0
psrr1	sll0374	0.46374	0
isar1	sll0910	0.46373	0
psrr1	slr1211	0.46367	0
psrr1	sll1418	0.46362	0
psrr1	slr1724	0.46361	0
psrr1	sll0376	0.46354	0
psrr1	slr0875	0.46353	0
isar1	sll0522	0.4635	0
psrr1	sll1062	0.46349	0
psrr1	slr0381	0.46345	0
isar1	ssr1175	0.46344	0
psrr1	sll1929	0.46337	0
psrr1	slr1789	0.46337	0
psrr1	slr0273	0.46314	0
psrr1	sll1852	0.46308	0
psrr1	slr1287	0.46307	0
psrr1	slr0750	0.46288	1
psrr1	slr1035	0.46286	0
psrr1	ssr1398	0.46282	0
psrr1	sll0865	0.46276	0
isar1	ssl0350	0.46269	0
psrr1	slr0360	0.46263	0
isar1	ssl0738	0.46258	0
psrr1	slr2096	0.46258	0
psrr1	sll0781	0.46257	0
psrr1	slr0728	0.46257	0
psrr1	sll0938	0.46255	0
psrr1	slr1693	0.4625	0
psrr1	slr0681	0.46245	0
psrr1	sll1486	0.46238	0
psrr1	sll1715	0.46233	0
psrr1	slr0796	0.46228	0
psrr1	slr0700	0.46226	0
isar1	sll1240	0.46224	0
isar1	sll0710	0.46219	0
psrr1	sll1982	0.46216	0
isar1	sll0709	0.46206	0
psrr1	slr0294	0.46204	0
psrr1	sll1349	0.46188	0
psrr1	sll1020	0.46185	0
isar1	sll1504	0.4618	0
psrr1	sll1652	0.46176	0
psrr1	slr0797	0.4616	0
psrr1	slr1839	0.46157	0
psrr1	ssl3445	0.46148	0
psrr1	sll1528	0.46146	0
psrr1	ssl2420	0.46144	0
psrr1	slr0207	0.46139	0
psrr1	sll1526	0.4613	0
psrr1	sll0802	0.46128	0
isar1	sll1577	0.46126	0
psrr1	sll1534	0.46126	0
isar1	ssl1277	0.4612	0
psrr1	sll1653	0.4612	0
psrr1	slr2057	0.46112	0
psrr1	sll1396	0.4611	0
psrr1	slr1223	0.46095	0
psrr1	slr1230	0.46095	0
isar1	slr0699	0.46092	0
psrr1	slr1903	0.46091	0
psrr1	ssr2806	0.46085	0
psrr1	slr0677	0.46074	0
psrr1	sll1060	0.46071	0
psrr1	slr1861	0.46067	0
psrr1	sll0006	0.46052	0
psrr1	sll0509	0.46047	0
psrr1	sll0281	0.46044	0
psrr1	sll1101	0.46044	0
psrr1	slr1266	0.4604	0
isar1	ssr0336	0.46035	0
psrr1	slr0912	0.46032	0
isar1	sll0720	0.4603	0
psrr1	slr0964	0.46023	0
isar1	ssr2201	0.46015	0
isar1	slr1065	0.46012	0
psrr1	sll1599	0.46008	0
psrr1	slr1664	0.46004	0
psrr1	sll0209	0.45999	0
psrr1	slr1186	0.45995	0
psrr1	sll1926	0.4597	0
psrr1	sll0175	0.45966	0
psrr1	sll1372	0.45964	0
isar1	sll1560	0.4595	0
psrr1	slr0468	0.4595	0
isar1	ssl0601	0.45939	0
psrr1	sll0273	0.45936	0
psrr1	sll0030	0.4593	0
psrr1	sll1456	0.45929	0
isar1	slr1683	0.45927	0
psrr1	slr1455	0.45927	0
psrr1	sll1109	0.45926	0
psrr1	slr1267	0.45921	0
psrr1	ssr2047	0.45919	0
isar1	slr2118	0.45912	0
psrr1	sll0446	0.45912	0
isar1	slr0668	0.45911	0
psrr1	sll0264	0.4591	0
psrr1	slr1501	0.45907	0
psrr1	slr1543	0.45895	0
isar1	sll0651	0.45893	0
psrr1	sll1845	0.45888	0
psrr1	sll1006	0.45885	0
psrr1	sll1319	0.45883	0
psrr1	slr0114	0.45882	0
psrr1	sll1224	0.4588	0
psrr1	sll1454	0.45878	0
psrr1	slr0325	0.45869	0
psrr1	sll1297	0.45867	0
psrr1	sll0864	0.45857	0
psrr1	sll1223	0.45854	0
psrr1	slr1870	0.4585	0
psrr1	ssl1911	0.45847	0
isar1	slr1064	0.45839	0
psrr1	slr0819	0.45834	0
psrr1	sll0372	0.4583	0
isar1	slr1243	0.45829	0
psrr1	sll1107	0.45829	0
psrr1	sll1473	0.45826	0
psrr1	ssl2471	0.45825	0
psrr1	sll1899	0.45821	0
isar1	sml0004	0.45816	0
psrr1	slr2038	0.45815	0
psrr1	slr1174	0.45806	0
psrr1	slr0318	0.45803	0
psrr1	ssr2754	0.45792	0
psrr1	ssl2823	0.4579	0
psrr1	sll0470	0.45788	0
psrr1	slr0602	0.45784	0
psrr1	sll1784	0.45762	0
psrr1	sll0916	0.4576	0
psrr1	sll1245	0.45753	0
psrr1	slr0941	0.45747	0
psrr1	sll0200	0.45721	0
psrr1	sll0699	0.45721	0
psrr1	sll1256	0.45721	0
psrr1	sll1436	0.45721	0
psrr1	sll1983	0.45721	0
psrr1	slr1715	0.45721	0
psrr1	slr1936	0.45721	0
psrr1	smr0008	0.45716	0
psrr1	sll0261	0.45715	0
psrr1	slr2071	0.45704	0
isar1	sll0403	0.45701	0
psrr1	sll1733	0.45693	0
isar1	ssr3571	0.45688	0
psrr1	ssr2333	0.45685	0
psrr1	sll1956	0.45666	0
psrr1	sll0008	0.45665	0
psrr1	sll1314	0.45652	0
psrr1	slr2112	0.45652	0
psrr1	sll1161	0.45643	0
psrr1	slr2122	0.45642	0
psrr1	ssr1766	0.45636	0
psrr1	sll2003	0.45631	0
psrr1	slr1454	0.45614	0
isar1	sll0205	0.45608	0
psrr1	slr0619	0.456	0
psrr1	slr1683	0.45593	0
psrr1	sll0816	0.45582	0
psrr1	slr0075	0.45582	0
psrr1	slr1461	0.45571	0
isar1	sgl0001	0.45567	0
psrr1	slr2132	0.45567	0
psrr1	sll0322	0.4556	0
psrr1	slr0406	0.45557	0
psrr1	sll0265	0.45553	0
psrr1	sll0855	0.45535	0
psrr1	slr0753	0.45528	0
isar1	sll1225	0.45527	0
psrr1	slr1523	0.45522	0
psrr1	sll1273	0.4552	0
psrr1	slr0775	0.4552	0
psrr1	slr2084	0.45501	0
isar1	sll0315	0.45489	0
psrr1	slr0888	0.45474	0
psrr1	sll0776	0.45471	0
psrr1	sll0670	0.45469	0
psrr1	sll0603	0.45468	0
psrr1	sll0064	0.45461	0
psrr1	ssl1277	0.45453	0
isar1	sll0667	0.45447	0
psrr1	slr1249	0.45447	0
psrr1	slr1311	0.45446	0
isar1	slr1033	0.45445	0
isar1	sll1985	0.45439	0
psrr1	slr0347	0.45436	0
psrr1	slr0440	0.45435	0
psrr1	sll1658	0.45429	0
psrr1	sll1973	0.45428	0
psrr1	ssr2067	0.45426	0
psrr1	slr1240	0.45413	0
psrr1	sll1305	0.45411	0
psrr1	sll1913	0.4541	0
psrr1	ssl2069	0.45406	0
isar1	slr0667	0.45403	0
psrr1	ssl0312	0.45402	0
psrr1	sll0574	0.45399	0
psrr1	slr0909	0.45397	0
psrr1	sll1867	0.45395	0
psrr1	slr1209	0.45392	0
psrr1	sll1131	0.45382	0
psrr1	slr1069	0.45372	0
psrr1	sll1476	0.45369	0
psrr1	slr1924	0.45359	0
psrr1	sll0384	0.45353	0
psrr1	slr0625	0.45345	0
psrr1	slr1241	0.45338	0
psrr1	slr1651	0.45324	0
psrr1	slr1214	0.45314	0
psrr1	slr1065	0.45312	0
isar1	sll1997	0.45299	0
psrr1	sll0419	0.45292	0
isar1	slr0522	0.45284	0
psrr1	sll0525	0.45275	0
psrr1	sll1761	0.45273	0
psrr1	slr0343	0.45238	0
isar1	slr2112	0.45237	0
psrr1	sll1504	0.45232	0
psrr1	sll0913	0.4523	0
psrr1	slr0707	0.45222	0
psrr1	slr1213	0.45222	0
psrr1	sll1406	0.45213	0
isar1	slr2036	0.4521	0
isar1	sll0092	0.45196	0
psrr1	sll1997	0.45193	0
psrr1	sll0939	0.45183	0
psrr1	sll1714	0.45183	0
psrr1	slr1047	0.45177	0
psrr1	slr1611	0.45177	0
psrr1	slr1826	0.45173	0
psrr1	ssl1046	0.45169	0
psrr1	slr1380	0.45141	0
psrr1	slr1600	0.45141	0
psrr1	ssl1045	0.45141	0
psrr1	slr0460	0.45135	0
isar1	sll1474	0.45118	0
isar1	sll1780	0.45118	0
isar1	slr1635	0.45118	0
psrr1	ssr1175	0.45111	0
psrr1	slr0331	0.4511	0
psrr1	slr2111	0.45097	0
psrr1	slr1048	0.45096	0
psrr1	slr0056	0.45088	0
psrr1	sll1472	0.45084	0
isar1	slr0573	0.45079	0
psrr1	slr0091	0.45076	0
isar1	sll0743	0.45054	0
psrr1	sll0199	0.45045	0
psrr1	sll1059	0.45043	0
psrr1	slr1183	0.45041	0
psrr1	sll0474	0.4503	0
isar1	slr1056	0.45029	0
psrr1	sll0210	0.45025	0
psrr1	sll0238	0.45024	0
psrr1	sll0485	0.45019	0
