sRNA	mRNA	Score	Class
sgrs	tdcb	0.52624	0
arcz	cecr	0.52623	0
dsra	ulaf	0.52623	0
fnrs	fnr	0.52623	0
gcvb	yecj	0.52623	0
gcvb	yfjt	0.52623	0
glmz	agp	0.52623	0
omra	yeha	0.52623	0
rsex	yadi	0.52623	0
ryhb	srld	0.52623	0
sgrs	xseb	0.52623	0
chix	elbb	0.52622	0
fnrs	mdth	0.52622	0
glmz	yafd	0.52622	0
istr	narh	0.52622	0
micf	ykfb	0.52622	0
arcz	cura	0.52621	0
glmz	pdxi	0.52621	0
micc	ipra	0.52621	0
rydc	ydfa	0.52621	0
ryhb	yhcg	0.52621	0
arcz	ykfh	0.5262	0
oxys	deob	0.5262	0
oxys	ycfl	0.5262	0
oxys	ygbi	0.5262	0
rpra	fepe	0.5262	0
rpra	yfil	0.5262	0
rsex	ydbh	0.5262	0
rydc	dnaa	0.5262	0
dsra	mals	0.52619	0
fnrs	glcg	0.52619	0
mcas	hyfi	0.52619	0
mcas	sgcc	0.52619	0
micc	argg	0.52619	0
omrb	yeah	0.52619	0
ryhb	ybjo	0.52619	0
gcvb	pxpa	0.52618	0
glmz	gpsa	0.52618	0
istr	ddlb	0.52618	0
rsex	abgb	0.52618	0
dsra	rnpa	0.52617	0
glmz	mgta	0.52617	0
mcas	yciq	0.52617	0
mica	tnaa	0.52617	0
micc	yobb	0.52617	0
omrb	hisa	0.52617	0
oxys	frdc	0.52617	0
rybb	mhpe	0.52617	0
sgrs	ygjr	0.52617	0
chix	yacc	0.52616	0
dsra	yhhy	0.52616	0
glmz	dada	0.52616	0
glmz	yjhh	0.52616	0
micc	yhca	0.52616	0
micf	secy	0.52616	0
rsex	murd	0.52616	0
ryhb	ycam	0.52616	0
arcz	flgg	0.52615	0
cyar	gltf	0.52615	0
dsra	yfcl	0.52615	0
glmz	yeir	0.52615	0
mica	sana	0.52615	0
omrb	insb2	0.52615	0
omrb	insb3	0.52615	0
rpra	sfmd	0.52615	0
rsex	nikr	0.52615	0
rydc	cpxp	0.52615	0
rydc	srlr	0.52615	0
ryhb	mtr	0.52615	0
chix	yqeb	0.52614	0
fnrs	glnq	0.52614	0
glmz	gluq	0.52614	0
glmz	yeer	0.52614	0
micc	ygdq	0.52614	0
oxys	yees	0.52614	0
oxys	yfju	0.52614	0
rydc	ibag	0.52614	0
glmz	yddh	0.52613	0
mcas	dcp	0.52613	0
mcas	gspc	0.52613	0
mica	tdk	0.52613	0
rsex	gss	0.52613	0
rsex	metg	0.52613	0
mica	yhhy	0.52612	0
rsex	dsbd	0.52612	0
rydc	ydfu	0.52612	0
ryhb	yidh	0.52612	0
ryhb	ykgg	0.52612	0
arcz	yiao	0.52611	0
arcz	yicj	0.52611	0
chix	nudf	0.52611	0
fnrs	ispg	0.52611	0
glmz	rnk	0.52611	0
micc	modb	0.52611	0
micc	rbsa	0.52611	0
sgrs	dnag	0.52611	0
arcz	tmk	0.5261	0
fnrs	pept	0.5261	0
micc	fryc	0.5261	0
rydc	chbf	0.5261	0
rydc	ycam	0.5261	0
ryhb	chps	0.5261	0
ryhb	damx	0.5261	0
sgrs	napd	0.5261	0
sgrs	yqea	0.5261	0
cyar	gspa	0.52609	0
fnrs	lsrk	0.52609	0
glmz	pdxk	0.52609	0
mica	yiiq	0.52609	0
micc	ydjf	0.52609	0
rydc	cybb	0.52609	0
dsra	hipb	0.52608	0
chix	gata	0.52607	0
fnrs	yihp	0.52607	0
gcvb	dppc	0.52607	0
rydc	wech	0.52607	0
rydc	yiav	0.52607	0
ryhb	insh5	0.52607	0
chix	bglh	0.52606	0
fnrs	lsrf	0.52606	0
gcvb	ypeb	0.52606	0
istr	ecpd	0.52606	0
rydc	hyac	0.52606	0
glmz	yhhw	0.52605	0
omrb	yhcb	0.52605	0
oxys	yidc	0.52605	0
oxys	yqhh	0.52605	0
rsex	yjdf	0.52605	0
rybb	sgce	0.52605	0
gcvb	fucr	0.52604	0
oxys	bett	0.52604	0
oxys	glpc	0.52604	0
oxys	rsxb	0.52604	0
rsex	ptsp	0.52604	0
rydc	ydcc	0.52604	0
rydc	yebo	0.52604	0
glmz	motb	0.52603	0
micc	grea	0.52603	0
rsex	acrd	0.52603	0
spf	yoag	0.52603	0
arcz	ldca	0.52602	0
chix	yhdy	0.52602	0
dsra	srla	0.52602	0
glmz	yhfu	0.52602	0
ryhb	yihv	0.52602	0
fnrs	ygac	0.52601	0
mica	flia	0.52601	0
mica	hipa	0.52601	0
arcz	yeca	0.526	0
glmz	nagc	0.526	0
glmz	ybhp	0.526	0
rsex	fume	0.526	0
ryhb	flil	0.526	0
ryhb	yeii	0.526	0
dsra	kbp	0.52599	0
mica	purc	0.52599	0
omrb	cysj	0.52599	0
oxys	yqjc	0.52599	0
rpra	ymfk	0.52599	0
rsex	ompf	0.52599	0
rybb	ydiu	0.52599	0
rydc	csgc	0.52599	0
rydc	cysb	0.52599	0
chix	hofo	0.52598	0
mica	fdx	0.52598	0
omra	atph	0.52598	0
oxys	ssna	0.52598	0
rsex	ybba	0.52598	0
arcz	allc	0.52597	0
glmz	insq	0.52597	0
glmz	moae	0.52597	0
istr	ugpc	0.52597	0
oxys	gdha	0.52597	0
rybb	ykfb	0.52597	0
cyar	ymgi	0.52596	0
fnrs	rbfa	0.52596	0
istr	actp	0.52596	0
istr	cysq	0.52596	0
micf	cadb	0.52596	0
rpra	rimp	0.52596	0
rpra	srka	0.52596	0
rpra	yfaa	0.52596	0
rsex	ppia	0.52596	0
ryhb	yfaa	0.52596	0
dsra	wzb	0.52595	0
fnrs	gsha	0.52595	0
fnrs	napg	0.52595	0
mcas	prkb	0.52595	0
omra	meta	0.52595	0
oxys	murf	0.52595	0
rsex	kdsd	0.52595	0
rsex	ppx	0.52595	0
rydc	leuo	0.52595	0
ryhb	ycbv	0.52595	0
spf	mutt	0.52595	0
spf	yjjz	0.52595	0
arcz	ycgr	0.52594	0
chix	ilve	0.52594	0
dsra	grol	0.52594	0
fnrs	nac	0.52594	0
fnrs	yger	0.52594	0
glmz	msrb	0.52594	0
mcas	cydx	0.52594	0
mica	dmsc	0.52594	0
rsex	gpr	0.52594	0
rsex	hslv	0.52594	0
spf	ytfk	0.52594	0
dsra	yqec	0.52593	0
gcvb	yedx	0.52593	0
mcas	ydgi	0.52593	0
rydc	caif	0.52593	0
sgrs	yadg	0.52593	0
spf	yidh	0.52593	0
arcz	ynbc	0.52592	0
fnrs	tsab	0.52592	0
omra	glnh	0.52592	0
arcz	acrf	0.52591	0
arcz	yhcn	0.52591	0
rydc	yodd	0.52591	0
sgrs	fumd	0.52591	0
arcz	ampd	0.5259	0
arcz	asna	0.5259	0
gcvb	rsea	0.5259	0
glmz	thim	0.5259	0
micc	acef	0.5259	0
micc	puru	0.5259	0
oxys	glda	0.5259	0
rsex	csge	0.5259	0
glmz	yqab	0.52589	0
istr	yggp	0.52589	0
mica	rpos	0.52589	0
mica	ytja	0.52589	0
micc	ddpa	0.52589	0
omra	tam	0.52589	0
omrb	yoag	0.52589	0
oxys	yjdc	0.52589	0
rsex	narg	0.52589	0
fnrs	yaaw	0.52588	0
mcas	yidf	0.52588	0
micc	rlmn	0.52588	0
ryhb	nudi	0.52588	0
arcz	mgsa	0.52587	0
chix	sdhb	0.52587	0
gcvb	rlmb	0.52587	0
glmz	yccm	0.52587	0
micc	amia	0.52587	0
micc	dosc	0.52587	0
rsex	ygft	0.52587	0
rybb	ybga	0.52587	0
rydc	tonb	0.52587	0
ryhb	yjco	0.52587	0
sgrs	cyoa	0.52587	0
sgrs	metg	0.52587	0
gcvb	oppc	0.52586	0
glmz	emta	0.52586	0
glmz	rpsl	0.52586	0
glmz	yzfa	0.52586	0
mica	mdtf	0.52586	0
mica	phes	0.52586	0
ryhb	yedk	0.52586	0
sgrs	accd	0.52586	0
micc	ampc	0.52585	0
oxys	noha	0.52585	0
oxys	ypde	0.52585	0
rsex	gstb	0.52585	0
rsex	tatd	0.52585	0
rydc	yghg	0.52585	0
ryhb	cydb	0.52585	0
arcz	alr	0.52584	0
dsra	yach	0.52584	0
mica	wech	0.52584	0
rsex	rsmd	0.52584	0
rybb	purl	0.52584	0
sgrs	infc	0.52584	0
spf	yjhi	0.52584	0
rpra	yobf	0.52583	0
arcz	gaty	0.52582	0
fnrs	suhb	0.52582	0
micc	yqce	0.52582	0
rydc	hpt	0.52582	0
arcz	ung	0.52581	0
chix	gloa	0.52581	0
istr	csie	0.52581	0
sgrs	sgcr	0.52581	0
arcz	meta	0.5258	0
rpra	tsac	0.5258	0
glmz	mppa	0.52579	0
glmz	ygic	0.52579	0
micc	pyrd	0.52579	0
micc	tam	0.52579	0
arcz	ynjd	0.52578	0
glmz	exut	0.52578	0
istr	tdce	0.52578	0
micc	yghs	0.52578	0
rsex	hha	0.52578	0
rybb	ymfe	0.52578	0
rydc	yaep	0.52578	0
sgrs	yfeh	0.52578	0
gcvb	rpsf	0.52577	0
glmz	xerd	0.52577	0
mcas	arog	0.52577	0
rpra	yihy	0.52577	0
spf	livg	0.52577	0
spf	rraa	0.52577	0
chix	melb	0.52576	0
chix	thrc	0.52576	0
rsex	yqhc	0.52576	0
rybb	yfdg	0.52576	0
sgrs	fabf	0.52576	0
glmz	gsha	0.52575	0
glmz	uxua	0.52575	0
omrb	ppib	0.52575	0
oxys	mela	0.52575	0
rsex	yhjv	0.52575	0
rybb	yjaz	0.52575	0
ryhb	mnat	0.52575	0
cyar	yhim	0.52574	0
fnrs	ylda	0.52574	0
mica	yzcx	0.52574	0
omrb	fear	0.52574	0
sgrs	yjbt	0.52574	0
dsra	ilvx	0.52573	0
mcas	yage	0.52573	0
mcas	ycdx	0.52573	0
rydc	nimt	0.52573	0
ryhb	higa	0.52573	0
dsra	clsb	0.52572	0
dsra	cmk	0.52572	0
fnrs	thik	0.52572	0
gcvb	ynfb	0.52572	0
omrb	yggs	0.52572	0
oxys	ygac	0.52572	0
rydc	nadr	0.52572	0
ryhb	dacc	0.52572	0
sgrs	sohb	0.52572	0
arcz	yicn	0.52571	0
glmz	rele	0.52571	0
mica	yneg	0.52571	0
oxys	ykgs	0.52571	0
rpra	yfcc	0.52571	0
rsex	dgot	0.52571	0
rsex	uvrd	0.52571	0
rydc	allc	0.52571	0
sgrs	caid	0.52571	0
spf	nrfb	0.52571	0
chix	nac	0.5257	0
gcvb	yeis	0.5257	0
glmz	flig	0.5257	0
oxys	yggl	0.5257	0
rpra	waah	0.5257	0
rsex	nana	0.5257	0
rybb	pspg	0.5257	0
ryhb	atob	0.5257	0
sgrs	yphg	0.5257	0
spf	yjjy	0.5257	0
mica	ygcu	0.52569	0
oxys	acrd	0.52569	0
oxys	torr	0.52569	0
spf	pinr	0.52569	0
glmz	mntp	0.52568	0
istr	gyrb	0.52568	0
omrb	fadl	0.52568	0
oxys	plsx	0.52568	0
oxys	xyle	0.52568	0
rpra	glvb	0.52568	0
rpra	wcam	0.52568	0
rsex	xsea	0.52568	0
ryhb	ilvm	0.52568	0
spf	pspd	0.52568	0
dsra	grxd	0.52567	0
rybb	yjir	0.52567	0
rydc	uxab	0.52567	0
rydc	ymfm	0.52567	0
ryhb	yodd	0.52567	0
spf	fecc	0.52567	0
arcz	yjei	0.52566	0
cyar	yafo	0.52566	0
dsra	aat	0.52566	0
mica	rpsl	0.52566	0
micc	flir	0.52566	0
rsex	dgcn	0.52566	0
ryhb	envc	0.52566	0
ryhb	ybio	0.52566	0
arcz	yibq	0.52565	0
chix	kgtp	0.52565	0
dsra	glnd	0.52565	0
fnrs	bdca	0.52565	0
fnrs	gloa	0.52565	0
fnrs	phno	0.52565	0
glmz	yfjs	0.52565	0
mica	ybal	0.52565	0
micc	elfd	0.52565	0
oxys	menc	0.52565	0
rpra	hypa	0.52565	0
rsex	uvra	0.52565	0
gcvb	yibh	0.52564	0
mica	yqeb	0.52564	0
sgrs	ftsq	0.52564	0
fnrs	folb	0.52563	0
fnrs	hypd	0.52563	0
fnrs	sufb	0.52563	0
mcas	mug	0.52563	0
oxys	ydbl	0.52563	0
rsex	pgpa	0.52563	0
rydc	crfc	0.52563	0
ryhb	moae	0.52563	0
ryhb	yahi	0.52563	0
fnrs	nuoa	0.52562	0
rsex	mutm	0.52562	0
glmz	tsga	0.52561	0
glmz	yeaq	0.52561	0
mcas	btst	0.52561	0
micc	greb	0.52561	0
micc	opgd	0.52561	0
micc	sfmc	0.52561	0
omrb	arnb	0.52561	0
omrb	rlmg	0.52561	0
omrb	trmh	0.52561	0
omrb	yoef	0.52561	0
oxys	yran	0.52561	0
rybb	bett	0.52561	0
rydc	yqea	0.52561	0
arcz	livj	0.5256	0
glmz	glpc	0.5256	0
mica	hyfb	0.5256	0
mica	leue	0.52559	0
mica	yjah	0.52559	0
rsex	dind	0.52559	0
rsex	eutl	0.52559	0
rybb	ycjf	0.52559	0
ryhb	hyfc	0.52559	0
sgrs	paba	0.52559	0
arcz	hrpb	0.52558	0
chix	eama	0.52558	0
dsra	rsxc	0.52558	0
istr	dead	0.52558	0
oxys	hyae	0.52558	0
rsex	yqfb	0.52558	0
sgrs	ldha	0.52558	0
chix	ynjc	0.52557	0
dsra	xdha	0.52557	0
glmz	xdhc	0.52557	0
glmz	yccs	0.52557	0
micc	rfbc	0.52557	0
oxys	yfhm	0.52557	0
rpra	pgi	0.52557	0
ryhb	mlc	0.52557	0
fnrs	lpta	0.52556	0
micc	yraj	0.52556	0
rsex	pfld	0.52556	0
rsex	rutf	0.52556	0
rsex	yqjg	0.52556	0
sgrs	rsmb	0.52556	0
arcz	pflb	0.52555	0
dsra	glcc	0.52555	0
mica	mgta	0.52555	0
oxys	nlpi	0.52555	0
rybb	ytja	0.52555	0
ryhb	thiq	0.52555	0
arcz	xerc	0.52554	0
fnrs	mlra	0.52554	0
fnrs	waaf	0.52554	0
glmz	clpx	0.52554	0
glmz	leuc	0.52554	0
micf	cyoc	0.52554	0
omrb	epta	0.52554	0
dsra	fabh	0.52553	0
fnrs	gor	0.52553	0
oxys	pphc	0.52553	0
fnrs	ymfh	0.52552	0
glmz	mrr	0.52552	0
mica	ybhm	0.52552	0
omrb	murg	0.52552	0
rsex	lldp	0.52552	0
rydc	cbrb	0.52552	0
arcz	feab	0.52551	0
arcz	ygin	0.52551	0
istr	fbab	0.52551	0
rsex	fold	0.52551	0
rsex	pnca	0.52551	0
ryhb	yffm	0.52551	0
gcvb	ydfr	0.5255	0
istr	tord	0.5255	0
istr	yfal	0.5255	0
chix	yjfk	0.52549	0
mica	rpsi	0.52549	0
rsex	thrc	0.52549	0
rydc	btue	0.52549	0
rydc	pinr	0.52549	0
ryhb	hycf	0.52549	0
arcz	dcus	0.52548	0
cyar	yegr	0.52548	0
fnrs	uspc	0.52548	0
rsex	artj	0.52548	0
arcz	ptsn	0.52547	0
fnrs	ygey	0.52547	0
glmz	glcc	0.52547	0
glmz	moab	0.52547	0
glmz	rffh	0.52547	0
glmz	yhdz	0.52547	0
mica	csda	0.52547	0
mica	ftsx	0.52547	0
rybb	beee	0.52547	0
chix	mlaa	0.52546	0
chix	yahc	0.52546	0
dsra	alac	0.52546	0
omra	cynt	0.52546	0
fnrs	mmum	0.52545	0
glmz	ybiu	0.52545	0
oxys	ybia	0.52545	0
rsex	rela	0.52545	0
ryhb	paai	0.52545	0
mcas	yedj	0.52544	0
mica	yfbr	0.52544	0
omra	nari	0.52544	0
omra	yjag	0.52544	0
omrb	yehe	0.52544	0
rsex	ddpa	0.52544	0
rsex	tolr	0.52544	0
ryhb	clpx	0.52544	0
chix	znuc	0.52543	0
dsra	feoc	0.52543	0
glmz	soxs	0.52543	0
glmz	ycap	0.52543	0
mica	ydea	0.52543	0
oxys	cspi	0.52543	0
rydc	metj	0.52543	0
rydc	yrda	0.52543	0
arcz	leul	0.52542	0
dsra	hofp	0.52542	0
dsra	ugpb	0.52542	0
fnrs	uup	0.52542	0
glmz	apt	0.52542	0
ryhb	ampg	0.52542	0
cyar	uact	0.52541	0
fnrs	ypjd	0.52541	0
istr	dinf	0.52541	0
omrb	spot	0.52541	0
oxys	ybdo	0.52541	0
rybb	glce	0.52541	0
chix	mlta	0.5254	0
glmz	ulag	0.5254	0
oxys	ygif	0.5254	0
ryhb	lola	0.5254	0
chix	mbia	0.52539	0
dsra	rpsf	0.52539	0
gcvb	yobf	0.52539	0
glmz	holb	0.52539	0
glmz	yjjp	0.52539	0
mcas	ycgm	0.52539	0
rpra	malm	0.52539	0
ryhb	ycfj	0.52539	0
sgrs	yial	0.52539	0
arcz	radd	0.52538	0
mcas	yfcc	0.52538	0
oxys	cmoa	0.52538	0
rsex	ulac	0.52538	0
ryhb	tyrb	0.52538	0
cyar	ygfi	0.52537	0
fnrs	laci	0.52537	0
istr	tyna	0.52537	0
micc	pdeg	0.52537	0
micc	ybcm	0.52537	0
micc	ymga	0.52537	0
chix	many	0.52536	0
fnrs	paod	0.52536	0
fnrs	tcyn	0.52536	0
glmz	appb	0.52536	0
glmz	rpsi	0.52536	0
omra	yfgo	0.52536	0
rsex	nfra	0.52536	0
rydc	yfjf	0.52536	0
sgrs	gspk	0.52536	0
arcz	ybfe	0.52535	0
chix	mena	0.52535	0
chix	yger	0.52535	0
glmz	manz	0.52535	0
istr	yebg	0.52535	0
micf	mdtf	0.52535	0
omrb	rbsr	0.52535	0
rydc	qsec	0.52535	0
ryhb	rplu	0.52535	0
chix	yfip	0.52534	0
micc	racr	0.52534	0
omra	yhje	0.52534	0
ryhb	yjbd	0.52534	0
cyar	glts	0.52533	0
dsra	blc	0.52533	0
fnrs	thid	0.52533	0
mica	fixa	0.52533	0
micf	lsrd	0.52533	0
micf	rho	0.52533	0
rsex	sspa	0.52533	0
ryhb	dsda	0.52533	0
ryhb	napa	0.52533	0
fnrs	yhbo	0.52532	0
mcas	yech	0.52532	0
mica	rplt	0.52532	0
micc	flit	0.52532	0
omrb	hybd	0.52532	0
rsex	xanq	0.52532	0
rybb	thik	0.52532	0
rydc	fimg	0.52532	0
chix	tdca	0.52531	0
dsra	yggi	0.52531	0
fnrs	cfa	0.52531	0
oxys	ynfb	0.52531	0
ryhb	ybhg	0.52531	0
arcz	pqia	0.5253	0
micc	ydcl	0.5253	0
omrb	ynfs	0.5253	0
rpra	yegj	0.5253	0
spf	fumd	0.5253	0
chix	taud	0.52529	0
cyar	mobb	0.52529	0
mica	lpp	0.52529	0
rpra	eamb	0.52529	0
sgrs	ygjv	0.52529	0
spf	yqfb	0.52529	0
glmz	ydcj	0.52528	0
oxys	prox	0.52528	0
oxys	yfdf	0.52528	0
rydc	allb	0.52528	0
ryhb	rlmj	0.52528	0
ryhb	yeiq	0.52528	0
chix	oppa	0.52527	0
chix	xanp	0.52527	0
mica	lpxl	0.52527	0
omrb	nrdh	0.52527	0
rydc	yjbh	0.52527	0
sgrs	yejg	0.52527	0
arcz	flio	0.52526	0
mica	cysn	0.52526	0
omrb	yiig	0.52526	0
rpra	htrl	0.52526	0
sgrs	cysn	0.52526	0
chix	lysu	0.52525	0
fnrs	ppsa	0.52525	0
glmz	zupt	0.52525	0
micc	ebgc	0.52525	0
oxys	rhat	0.52525	0
rsex	yqjf	0.52525	0
spf	yddm	0.52525	0
chix	yegw	0.52524	0
dsra	yfcf	0.52524	0
fnrs	allr	0.52524	0
glmz	cysq	0.52524	0
omrb	ydgh	0.52524	0
oxys	cuta	0.52524	0
rsex	adia	0.52524	0
istr	soda	0.52523	0
micc	gpt	0.52523	0
micc	ysga	0.52523	0
oxys	hycb	0.52523	0
oxys	igaa	0.52523	0
rsex	ldtd	0.52523	0
sgrs	pnca	0.52523	0
sgrs	wzzb	0.52523	0
arcz	mtla	0.52522	0
arcz	ptrb	0.52522	0
fnrs	abpb	0.52522	0
glmz	rham	0.52522	0
glmz	ypde	0.52522	0
istr	cysc	0.52522	0
mica	gatd	0.52522	0
micc	nimr	0.52522	0
rpra	yegx	0.52522	0
rydc	tsac	0.52522	0
chix	gabp	0.52521	0
glmz	aslb	0.52521	0
glmz	seld	0.52521	0
mica	ybgp	0.52521	0
micc	gstb	0.52521	0
sgrs	rsxc	0.52521	0
fnrs	pck	0.5252	0
fnrs	yadn	0.5252	0
omra	taba	0.5252	0
oxys	proy	0.5252	0
oxys	pyre	0.5252	0
rybb	ybij	0.5252	0
rydc	yobf	0.5252	0
ryhb	ybhb	0.5252	0
sgrs	ybam	0.5252	0
chix	yech	0.52519	0
oxys	hemd	0.52519	0
oxys	yfif	0.52519	0
rsex	tfaq	0.52519	0
rybb	ybbc	0.52519	0
ryhb	brnq	0.52519	0
ryhb	osme	0.52519	0
ryhb	pure	0.52519	0
oxys	hslr	0.52518	0
fnrs	yfce	0.52517	0
mica	perr	0.52517	0
oxys	flxa	0.52517	0
rybb	eute	0.52517	0
chix	ygbj	0.52516	0
gcvb	hoke	0.52516	0
mica	tusb	0.52516	0
omrb	yzfa	0.52516	0
rpra	crr	0.52516	0
rsex	nadb	0.52516	0
rsex	ycbx	0.52516	0
sgrs	icd	0.52516	0
arcz	dcud	0.52515	0
fnrs	ybhd	0.52515	0
glmz	yjag	0.52515	0
mcas	ypjd	0.52515	0
rsex	ydhj	0.52515	0
ryhb	eamb	0.52515	0
ryhb	yheo	0.52515	0
glmz	yhdp	0.52514	0
rybb	insb1	0.52514	0
rybb	insb5	0.52514	0
rybb	insb6	0.52514	0
rybb	insb9	0.52514	0
rydc	cyaa	0.52514	0
micc	uidb	0.52513	0
sgrs	yrak	0.52513	0
rpra	dppa	0.52512	0
sgrs	yfjq	0.52512	0
arcz	cbpa	0.52511	0
fnrs	ydda	0.52511	0
gcvb	gcvr	0.52511	0
mica	ynjc	0.52511	0
rsex	yjfm	0.52511	0
fnrs	plda	0.5251	0
glmz	gcvh	0.5251	0
mcas	ykff	0.5251	0
ryhb	glpq	0.5251	0
ryhb	ydfi	0.5251	0
arcz	yjga	0.52509	0
chix	teha	0.52509	0
chix	yhjy	0.52509	0
chix	ypjk	0.52509	0
micc	insl1	0.52509	0
micc	insl2	0.52509	0
micc	insl3	0.52509	0
micf	cira	0.52509	0
oxys	ldta	0.52509	0
fnrs	puur	0.52508	0
fnrs	yqca	0.52508	0
glmz	spy	0.52508	0
glmz	ygiw	0.52508	0
ryhb	chia	0.52508	0
arcz	acph	0.52507	0
istr	cyss	0.52507	0
mcas	gros	0.52507	0
mica	paax	0.52507	0
micc	ynbb	0.52507	0
rybb	fsr	0.52507	0
rydc	prc	0.52507	0
chix	rlua	0.52506	0
glmz	narp	0.52506	0
mica	cmoa	0.52506	0
oxys	udk	0.52506	0
glmz	alld	0.52505	0
dsra	murj	0.52504	0
glmz	slma	0.52504	0
omra	yfib	0.52504	0
ryhb	glvb	0.52504	0
sgrs	eutl	0.52504	0
sgrs	tord	0.52504	0
chix	ldtd	0.52503	0
dsra	lptg	0.52503	0
fnrs	yjjv	0.52503	0
glmz	ilvh	0.52503	0
oxys	patz	0.52503	0
ryhb	rplm	0.52503	0
arcz	yjjj	0.52502	0
mica	fepc	0.52502	0
rsex	pepe	0.52502	0
rybb	ybdd	0.52502	0
arcz	sdia	0.52501	0
chix	ompa	0.52501	0
glmz	agav	0.52501	0
glmz	gsia	0.52501	0
mica	yeey	0.52501	0
omra	yggn	0.52501	0
rpra	flda	0.52501	0
rpra	yiao	0.52501	0
rsex	ygcs	0.52501	0
rydc	cpxr	0.52501	0
glmz	lold	0.525	0
istr	atpd	0.525	0
mica	eamb	0.525	0
oxys	ygid	0.525	0
spf	pxpb	0.525	0
arcz	irad	0.52499	0
gcvb	rsd	0.52499	0
glmz	sbp	0.52499	0
mica	gpp	0.52499	0
micc	atpg	0.52499	0
micc	puud	0.52499	0
rsex	rfah	0.52499	0
rsex	sbcd	0.52499	0
ryhb	setb	0.52499	0
spf	hold	0.52499	0
dsra	yhby	0.52498	0
fnrs	tig	0.52498	0
fnrs	yggf	0.52498	0
oxys	wecc	0.52498	0
arcz	trud	0.52497	0
fnrs	ygex	0.52497	0
omrb	yeiw	0.52497	0
oxys	ygjr	0.52497	0
rydc	yfec	0.52497	0
sgrs	apha	0.52497	0
fnrs	sgca	0.52496	0
istr	cpsg	0.52496	0
mica	grpe	0.52496	0
micc	pepe	0.52496	0
ryhb	murr	0.52496	0
fnrs	pgl	0.52495	0
glmz	dgcp	0.52495	0
fnrs	yehx	0.52494	0
glmz	yjjj	0.52494	0
mica	ampg	0.52494	0
rpra	yddm	0.52494	0
rydc	yqeb	0.52494	0
sgrs	cysj	0.52494	0
chix	rlmh	0.52493	0
chix	yddw	0.52493	0
glmz	alla	0.52493	0
micf	psie	0.52493	0
rydc	sspa	0.52493	0
ryhb	spef	0.52493	0
arcz	alaa	0.52492	0
arcz	qued	0.52492	0
chix	ydfj	0.52492	0
chix	ydjj	0.52492	0
fnrs	exbb	0.52492	0
gcvb	thie	0.52492	0
glmz	ptsa	0.52492	0
mcas	yece	0.52492	0
micc	rply	0.52492	0
micf	yrda	0.52492	0
rsex	sped	0.52492	0
rybb	holb	0.52492	0
dsra	aroh	0.52491	0
glmz	rpsk	0.52491	0
mcas	ydas	0.52491	0
rsex	wza	0.52491	0
rsex	ycin	0.52491	0
rybb	lysr	0.52491	0
rydc	ftna	0.52491	0
chix	yjin	0.5249	0
fnrs	feoa	0.5249	0
glmz	mzra	0.5249	0
glmz	trmi	0.5249	0
mica	fume	0.5249	0
omra	rimi	0.5249	0
arcz	uhpt	0.52489	0
chix	grca	0.52489	0
micc	ybch	0.52489	0
omra	tate	0.52489	0
spf	yeed	0.52489	0
arcz	bara	0.52488	0
chix	ynbd	0.52488	0
glmz	ycio	0.52488	0
micc	rplw	0.52488	0
sgrs	yddm	0.52488	0
sgrs	yghd	0.52488	0
chix	lgt	0.52487	0
mica	plsb	0.52487	0
omrb	biod	0.52487	0
rsex	dps	0.52487	0
ryhb	ygho	0.52487	0
spf	ybgc	0.52487	0
fnrs	mine	0.52486	0
gcvb	trxa	0.52486	0
gcvb	ygdi	0.52486	0
mcas	ymfj	0.52486	0
micc	eptc	0.52486	0
rsex	pfla	0.52486	0
rsex	rava	0.52486	0
rsex	yoaj	0.52486	0
arcz	yhal	0.52485	0
fnrs	dcur	0.52485	0
glmz	pbpc	0.52485	0
mica	aroh	0.52485	0
mica	quef	0.52485	0
micc	hybo	0.52485	0
rpra	ydaw	0.52485	0
rsex	ding	0.52485	0
rydc	pder	0.52485	0
ryhb	zupt	0.52485	0
arcz	yidg	0.52484	0
glmz	intz	0.52484	0
mica	gspb	0.52484	0
micc	ugpa	0.52484	0
rybb	chbg	0.52484	0
rydc	yeil	0.52484	0
arcz	mtn	0.52483	0
gcvb	agab	0.52483	0
gcvb	yabi	0.52483	0
glmz	uidb	0.52483	0
omrb	rihb	0.52483	0
rybb	ampe	0.52483	0
rydc	cvpa	0.52483	0
ryhb	yejm	0.52483	0
ryhb	yhfs	0.52483	0
sgrs	pgab	0.52483	0
arcz	ydfh	0.52482	0
cyar	yodb	0.52482	0
glmz	fima	0.52482	0
mica	ycic	0.52482	0
micc	ppdd	0.52482	0
rpra	cadb	0.52482	0
sgrs	yfcq	0.52482	0
arcz	mrr	0.52481	0
micc	nemr	0.52481	0
omrb	yadl	0.52481	0
rpra	grxb	0.52481	0
rybb	ydea	0.52481	0
sgrs	pyrf	0.52481	0
spf	pxpa	0.52481	0
chix	yidg	0.5248	0
dsra	mlra	0.5248	0
fnrs	sgcx	0.5248	0
micc	ibpa	0.5248	0
micc	ycgz	0.5248	0
rsex	degp	0.5248	0
rybb	mlae	0.5248	0
ryhb	torz	0.5248	0
fnrs	plsc	0.52479	0
fnrs	waac	0.52479	0
fnrs	yhak	0.52479	0
micc	hsds	0.52479	0
micc	sbp	0.52479	0
omrb	ygbm	0.52479	0
rydc	ahpc	0.52479	0
